"subject","type","item","condition","question","correct_answer","response","response_time","group_G","question_type_G","ambiguity_G","ambiguity","group","question_type"
"Native 31","gp",23,"a","!","{The_mother_washed_the_child}",0,2954,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 31","gp",6,"d","!","{The_neighbour}",1,1564,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 31","gp",9,"c","!","{The_pianist}",0,3356,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 31","gp",18,"d","!","{The_baby}",1,1310,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 31","gp",21,"c","!","{Anna}",0,1246,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 31","gp",11,"a","!","{The_lady_woke_herself_up}",1,2887,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 31","gp",5,"c","!","{The_father}",0,1667,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 31","gp",10,"d","!","{The_General}",1,1103,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 32","gp",24,"c","!","{The_director}",1,2097,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 32","gp",7,"b","!","{The_man_woke_himself_up}",1,3368,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 32","gp",5,"d","!","{The_boy}",1,1589,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 32","gp",3,"b","!","{The_two_journalists_met_each_other}",1,4755,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 32","gp",17,"d","!","{The_terrorist}",1,1572,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 32","gp",20,"c","!","{The_man}",1,2235,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 32","gp",2,"a","!","{The_mother_dressed_herself}",1,3217,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 32","gp",8,"c","!","{The_boy}",1,1373,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 32","gp",16,"c","!","{The_assistant}",1,2965,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 32","gp",10,"a","!","{The_two_soldiers_fought_each_other}",1,2755,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 32","gp",9,"d","!","{The_singer}",1,1935,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 32","gp",15,"b","!","{The_aunt_dressed_herself}",1,2134,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 32","gp",23,"b","!","{The_mother_washed_herself}",1,3861,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 32","gp",21,"d","!","{The_child}",1,1494,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 32","gp",13,"d","!","{The_boy}",1,1646,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 32","gp",22,"a","!","{The_two_footballers_fought_each_other}",1,1468,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 32","gp",4,"c","!","{The_friend}",1,2452,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 32","gp",1,"d","!","{The_man}",1,2296,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 32","gp",19,"b","!","{The_coach_calmed_himself_down}",1,3767,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 32","gp",18,"a","!","{The_father_washed_himself}",1,1701,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 32","gp",12,"c","!","{The_baby}",1,1571,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 32","gp",6,"a","!","{The_two_kids_fought_each_other}",1,1355,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 32","gp",11,"b","!","{The_lady_woke_herself_up}",1,2260,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 32","gp",14,"a","!","{The_doctor_woke_himself_up}",1,1780,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 33","gp",23,"c","!","{The_mother}",0,2170,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 33","gp",2,"b","!","{The_mother_dressed_herself}",1,3362,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 33","gp",6,"b","!","{The_two_kids_fought_each_other}",1,2679,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 33","gp",20,"d","!","{The_man}",1,3309,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 33","gp",4,"d","!","{The_friend}",1,2090,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 33","gp",13,"a","!","{The_girl_calmed_herself_down}",1,3878,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 33","gp",7,"c","!","{The_lady}",1,2160,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 33","gp",19,"c","!","{The_basketball_player}",1,2132,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 33","gp",21,"a","!","{Anna_dressed_herself}",1,2257,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 33","gp",9,"a","!","{The_pianist_calmed_himself_down}",1,2422,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 33","gp",8,"d","!","{The_boy}",1,1776,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 33","gp",15,"c","!","{The_boy}",1,1821,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 33","gp",22,"b","!","{The_two_footballers_fought_each_other}",1,3323,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 33","gp",5,"a","!","{The_father_washed_himself}",1,1753,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 33","gp",3,"c","!","{The_president}",1,1778,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 33","gp",17,"a","!","{The_two_men_fought_each_other}",1,2746,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 33","gp",24,"d","!","{The_director}",1,1755,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 33","gp",11,"c","!","{The_friend}",1,1400,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 33","gp",12,"d","!","{The_baby}",1,2013,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 33","gp",18,"b","!","{The_father_washed_himself}",1,3561,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 33","gp",1,"a","!","{The_lawyer_calmed_himself_down}",1,6967,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 33","gp",14,"b","!","{The_doctor_woke_the_nurse_up}",0,5106,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 33","gp",16,"d","!","{The_assistant}",1,2049,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 33","gp",10,"b","!","{The_two_soldiers_fought_each_other}",1,3542,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 34","gp",21,"b","!","{Anna_dressed_herself}",1,3984,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 34","gp",3,"d","!","{The_two_journalists}",0,2218,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 34","gp",9,"b","!","{The_pianist_calmed_himself_down}",1,2854,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 34","gp",16,"a","!","{The_researcher_woke_himself_up}",1,4117,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 34","gp",15,"d","!","{The_boy}",1,2188,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 34","gp",4,"a","!","{The_two_children_hugged_their_friend}",0,4418,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 34","gp",23,"d","!","{The_child}",1,1456,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 34","gp",20,"a","!","{The_two_friends_met_the_man}",0,2395,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 34","gp",8,"a","!","{Mary_dressed_the_boy}",0,1935,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 34","gp",19,"d","!","{The_basketball_player}",1,1694,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 34","gp",5,"b","!","{The_father_washed_himself}",1,2560,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 34","gp",12,"a","!","{The_nurse_washed_the_baby}",0,4028,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 34","gp",7,"d","!","{The_lady}",1,1366,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 34","gp",13,"b","!","{The_girl_calmed_herself_down}",1,2525,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 34","gp",18,"c","!","{The_baby}",1,1234,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 34","gp",6,"c","!","{The_two_kids}",0,3768,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 34","gp",1,"b","!","{The_lawyer_calmed_himself_down}",1,2832,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 34","gp",10,"c","!","{The_General}",1,1741,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 34","gp",24,"a","!","{The_two_actresses_met_the_director}",0,3626,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 34","gp",17,"b","!","{The_two_men_fought_each_other}",1,3727,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 34","gp",22,"c","!","{The_coach}",1,1574,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 34","gp",2,"c","!","{The_mother}",0,2585,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 34","gp",11,"d","!","{The_friend}",1,1500,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 34","gp",14,"c","!","{The_nurse}",1,2087,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 35","gp",1,"c","!","{The_man}",1,2473,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 35","gp",23,"a","!","{The_mother_washed_the_child}",0,3814,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 35","gp",18,"d","!","{The_baby}",1,1653,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 35","gp",2,"d","!","{The_baby}",1,1622,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 35","gp",3,"a","!","{The_two_journalists_met_the_president}",0,2863,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 35","gp",13,"c","!","{The_boy}",1,1128,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 35","gp",21,"c","!","{The_child}",1,3666,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 35","gp",20,"b","!","{The_two_friends_met_each_other}",1,2744,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 35","gp",11,"a","!","{The_lady_woke_herself_up}",1,3823,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 35","gp",10,"d","!","{The_General}",1,1442,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 35","gp",6,"d","!","{The_neighbour}",1,986,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 35","gp",5,"c","!","{The_boy}",1,893,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 35","gp",9,"c","!","{The_singer}",1,2378,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 35","gp",4,"b","!","{The_two_children_hugged_each_other}",1,2858,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 35","gp",17,"c","!","{The_terrorist}",1,1003,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 35","gp",12,"b","!","{The_nurse_washed_herself}",1,2307,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 35","gp",15,"a","!","{The_aunt_dressed_herself}",1,2275,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 35","gp",24,"b","!","{The_two_actresses_met_each_other}",1,2379,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 35","gp",14,"d","!","{The_nurse}",1,1121,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 35","gp",19,"a","!","{The_coach_calmed_the_basketball_player_down}",0,2244,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 35","gp",22,"d","!","{The_coach}",1,1423,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 35","gp",7,"a","!","{The_man_woke_himself_up}",1,1954,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 35","gp",8,"b","!","{Mary_dressed_herself}",1,1999,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 35","gp",16,"b","!","{The_researcher_woke_himself_up}",1,2052,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 36","gp",18,"a","!","{The_father_washed_the_baby}",0,2527,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 36","gp",21,"d","!","{The_child}",1,1474,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 36","gp",14,"a","!","{The_doctor_woke_the_nurse_up}",0,2642,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 36","gp",5,"d","!","{The_boy}",1,1550,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 36","gp",10,"a","!","{The_two_soldiers_fought_the_General}",0,3787,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 36","gp",23,"b","!","{The_mother_washed_herself}",1,3336,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 36","gp",16,"c","!","{The_assistant}",1,1631,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 36","gp",15,"b","!","{The_aunt_dressed_herself}",1,2759,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 36","gp",1,"d","!","{The_man}",1,3033,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 36","gp",3,"b","!","{The_two_journalists_met_each_other}",1,2878,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 36","gp",2,"a","!","{The_mother_dressed_the_baby}",0,1894,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 36","gp",20,"c","!","{The_man}",1,1259,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 36","gp",4,"c","!","{The_friend}",1,2607,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 36","gp",6,"a","!","{The_two_kids_fought_each_other}",1,2513,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 36","gp",24,"c","!","{The_director}",1,1254,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 36","gp",8,"c","!","{The_boy}",1,9896,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 36","gp",9,"d","!","{The_singer}",1,1428,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 36","gp",19,"b","!","{The_coach_calmed_himself_down}",1,2593,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 36","gp",7,"b","!","{The_man_woke_himself_up}",1,2775,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 36","gp",12,"c","!","{The_baby}",1,1647,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 36","gp",22,"a","!","{The_two_footballers_fought_each_other}",1,3073,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 36","gp",11,"b","!","{The_lady_woke_herself_up}",1,1978,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 36","gp",17,"d","!","{The_terrorist}",1,1297,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 36","gp",13,"d","!","{The_boy}",1,1562,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 37","gp",17,"a","!","{The_two_men_fought_each_other}",1,2865,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 37","gp",13,"a","!","{The_girl_calmed_herself_down}",1,2420,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 37","gp",9,"a","!","{The_pianist_calmed_the_singer_down}",0,2185,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 37","gp",6,"b","!","{The_two_kids_fought_each_other}",1,1942,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 37","gp",12,"d","!","{The_baby}",1,1569,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 37","gp",5,"a","!","{The_father_washed_the_boy}",0,2719,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 37","gp",11,"c","!","{The_lady}",0,3098,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 37","gp",1,"a","!","{The_lawyer_calmed_the_man_down}",0,2614,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 37","gp",7,"c","!","{The_man}",0,1359,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 37","gp",22,"b","!","{The_two_footballers_fought_each_other}",1,2529,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 37","gp",19,"c","!","{The_basketball_player}",1,2861,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 37","gp",4,"d","!","{The_friend}",1,1887,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 37","gp",3,"c","!","{The_president}",1,1744,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 37","gp",23,"c","!","{The_child}",1,1313,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 37","gp",16,"d","!","{The_assistant}",1,1559,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 37","gp",21,"a","!","{Anna_dressed_the_child}",0,1595,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 37","gp",14,"b","!","{The_doctor_woke_himself_up}",1,2618,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 37","gp",2,"b","!","{The_mother_dressed_the_baby}",0,1582,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 37","gp",24,"d","!","{The_director}",1,1715,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 37","gp",8,"d","!","{Mary}",0,2178,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 37","gp",15,"c","!","{The_aunt}",0,2067,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 37","gp",10,"b","!","{The_two_soldiers_fought_each_other}",1,4196,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 37","gp",20,"d","!","{The_man}",1,1026,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 37","gp",18,"b","!","{The_father_washed_himself}",1,3705,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 38","gp",12,"a","!","{The_nurse_washed_herself}",1,3083,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 38","gp",4,"a","!","{The_two_children_hugged_each_other}",1,2057,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 38","gp",19,"d","!","{The_basketball_player}",1,1715,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 38","gp",7,"d","!","{The_lady}",1,1129,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 38","gp",17,"b","!","{The_two_men_fought_each_other}",1,2426,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 38","gp",3,"d","!","{The_president}",1,1807,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 38","gp",8,"a","!","{Mary_dressed_herself}",1,8374,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 38","gp",6,"c","!","{The_neighbour}",1,2041,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 38","gp",1,"b","!","{The_lawyer_calmed_himself_down}",1,3690,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 38","gp",9,"b","!","{The_pianist_calmed_himself_down}",1,2298,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 38","gp",13,"b","!","{The_girl_calmed_herself_down}",1,1853,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 38","gp",2,"c","!","{The_baby}",1,1772,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 38","gp",5,"b","!","{The_father_washed_himself}",1,1444,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 38","gp",20,"a","!","{The_two_friends_met_each_other}",1,2293,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 38","gp",11,"d","!","{The_friend}",1,1222,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 38","gp",23,"d","!","{The_mother}",0,1569,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 38","gp",21,"b","!","{Anna_dressed_herself}",1,2654,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 38","gp",14,"c","!","{The_nurse}",1,1534,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
